,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
17590,Car,1.0,1.0,Petrol,1360.0
17594,Car,6.0,1.0,Petrol,1242.0
17595,Motorcycle over 500cc,1.0,1.0,Petrol,645.0
17598,Car,2.0,1.0,Petrol,1199.0
17599,Car,2.0,1.0,Petrol,1199.0
17600,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
17601,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
17602,Car,2.0,1.0,Petrol,1596.0
17603,Car,3.0,1.0,Petrol,1995.0
17604,Car,3.0,1.0,Petrol,1995.0
17609,Car,13.0,1.0,Petrol,1396.0
17610,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
17611,Car,9.0,1.0,Petrol,1119.0
17612,Car,9.0,1.0,Petrol,1119.0
17613,Car,9.0,1.0,Petrol,1119.0
17614,Car,5.0,1.0,Petrol,1895.0
17616,Bus or coach (17 or more pass seats),7.0,1.0,Heavy oil,-1.0
17617,Car,11.0,1.0,Petrol,1390.0
17618,Car,11.0,1.0,Petrol,1390.0
17619,Car,11.0,1.0,Petrol,1390.0
17621,Car,11.0,1.0,Petrol,1391.0
17622,Car,11.0,1.0,Petrol,1391.0
17623,Car,9.0,1.0,Petrol,1598.0
17624,Car,9.0,1.0,Petrol,1598.0
17625,Car,9.0,1.0,Petrol,1598.0
17626,Car,5.0,1.0,Petrol,1390.0
17627,Car,6.0,1.0,Petrol,1973.0
17628,Car,5.0,1.0,Petrol,1997.0
17629,Car,5.0,1.0,Petrol,1997.0
17631,Car,9.0,1.0,Petrol,1800.0
17632,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
17633,Car,12.0,1.0,Heavy oil,1905.0
17634,Car,14.0,1.0,Heavy oil,1769.0
17635,Car,3.0,1.0,Petrol,1149.0
17636,Car,14.0,1.0,Petrol,1118.0
17637,Car,5.0,1.0,Petrol,1895.0
17640,Car,5.0,1.0,Petrol,1600.0
17641,Car,6.0,1.0,Petrol,2544.0
17642,Motorcycle 125cc and under,9.0,1.0,Petrol,124.0
17646,Car,9.0,1.0,Petrol,1299.0
17647,Motorcycle over 500cc,8.0,1.0,Petrol,849.0
17649,Car,7.0,1.0,Petrol,1590.0
17652,Car,6.0,1.0,Petrol,1998.0
17653,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,3900.0
17654,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,3900.0
17655,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,3900.0
17656,Car,7.0,1.0,Petrol,1299.0
17658,Car,15.0,1.0,Petrol,1596.0
17659,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
17660,Car,3.0,1.0,Heavy oil,1995.0
17661,Car,5.0,1.0,Petrol,1598.0
17662,Car,9.0,1.0,Petrol,1108.0
17663,Car,12.0,1.0,Petrol,1721.0
17664,Car,8.0,1.0,Petrol,1341.0
17665,Car,9.0,1.0,Petrol,1581.0
17666,Car,5.0,1.0,Petrol,1598.0
17668,Car,5.0,1.0,Petrol,1998.0
17669,Car,11.0,1.0,Petrol,1108.0
17670,Car,10.0,1.0,Petrol,1108.0
17672,Car,12.0,1.0,Petrol,1493.0
17673,Car,16.0,1.0,Petrol,1955.0
17674,Car,7.0,1.0,Petrol,1796.0
17675,Car,7.0,1.0,Petrol,1796.0
17676,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
17677,Car,7.0,1.0,Petrol,1796.0
17678,Car,2.0,1.0,Petrol,1598.0
17679,Car,2.0,1.0,Petrol,1598.0
17680,Car,5.0,1.0,Heavy oil,1997.0
17681,Car,17.0,1.0,Petrol,1117.0
17684,Car,2.0,1.0,Petrol,1149.0
17685,Car,17.0,1.0,Petrol,1781.0
17688,Car,2.0,1.0,Petrol,998.0
17689,Car,2.0,1.0,Petrol,998.0
17690,Car,2.0,1.0,Petrol,973.0
17693,Car,3.0,1.0,Petrol,1348.0
17697,Motorcycle over 500cc,5.0,1.0,Petrol,1100.0
17698,Motorcycle over 500cc,5.0,1.0,Petrol,1100.0
17701,Car,2.0,1.0,Petrol,1984.0
17704,Car,2.0,1.0,Petrol,1298.0
17705,Car,9.0,1.0,Petrol,1762.0
17709,Car,11.0,1.0,Petrol,1119.0
17710,Car,2.0,1.0,Petrol,1769.0
17711,Car,3.0,1.0,Petrol,998.0
17713,Car,4.0,1.0,Petrol,1242.0
17716,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,1700.0
17717,Car,5.0,1.0,Petrol,1796.0
17718,Car,13.0,1.0,Petrol,1590.0
17720,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1896.0
17723,Car,8.0,1.0,Heavy oil,1975.0
17725,Car,11.0,1.0,Petrol,1994.0
17726,Car,8.0,1.0,Petrol,1391.0
17727,Car,12.0,1.0,Petrol,998.0
17732,Car,3.0,1.0,Petrol,1796.0
17733,Car,12.0,1.0,Petrol,1587.0
17734,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,9000.0
17735,Car,7.0,1.0,Petrol,1995.0
17736,Car,11.0,1.0,Petrol,1587.0
17739,Car,3.0,1.0,Petrol,1242.0
17740,Car,3.0,1.0,Petrol,1242.0
17742,Van / Goods 3.5 tonnes mgw or under,8.0,1.0,Heavy oil,2496.0
17744,Car,5.0,1.0,Petrol,1590.0
17746,Car,6.0,1.0,Petrol,1299.0
17747,Car,9.0,1.0,Petrol,1389.0
17750,Car,5.0,1.0,Petrol,1396.0
17751,Car,10.0,1.0,Petrol,1796.0
17755,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2874.0
17758,Car,2.0,1.0,Petrol,1199.0
17759,Car,3.0,1.0,Heavy oil,2184.0
17760,Car,7.0,1.0,Petrol,1124.0
17761,Car,7.0,1.0,Petrol,1124.0
17762,Car,12.0,1.0,Petrol,1500.0
17763,Car,3.0,1.0,Petrol,1587.0
17764,Car,6.0,1.0,Petrol,998.0
17765,Car,16.0,1.0,Petrol,1796.0
17771,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
17772,Car,5.0,1.0,Petrol,1796.0
17774,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,2283.0
17775,Car,6.0,1.0,Petrol,1275.0
17776,Car,14.0,1.0,Petrol,1297.0
17779,Car,3.0,1.0,Heavy oil,1896.0
17781,Car,3.0,1.0,Petrol,1468.0
17783,Car,2.0,1.0,Heavy oil,1461.0
17784,Motorcycle over 500cc,6.0,1.0,Petrol,1137.0
17785,Car,6.0,1.0,Petrol,1597.0
17786,Car,6.0,1.0,Petrol,1597.0
17787,Car,7.0,1.0,Petrol,1390.0
17788,Car,2.0,1.0,Petrol,998.0
17789,Car,8.0,1.0,Petrol,1299.0
17790,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
17791,Car,10.0,1.0,Petrol,1299.0
17792,Car,4.0,1.0,Petrol,1124.0
17793,Car,9.0,1.0,Petrol,1990.0
17794,Car,15.0,1.0,Petrol,1596.0
17795,Car,13.0,1.0,Petrol,1390.0
17796,Car,6.0,1.0,Petrol,1360.0
17801,Car,3.0,1.0,Petrol,2597.0
17802,Car,3.0,1.0,Petrol,2597.0
17804,Car,2.0,1.0,Heavy oil,2148.0
17805,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
17806,Car,1.0,1.0,Petrol,1061.0
17807,Motorcycle over 500cc,7.0,1.0,Petrol,599.0
17808,Car,3.0,1.0,Heavy oil,1716.0
17809,Car,5.0,1.0,Heavy oil,1900.0
17810,Car,4.0,1.0,Petrol,1299.0
17812,Car,4.0,1.0,Petrol,1124.0
17813,Car,12.0,1.0,Petrol,1295.0
17814,Car,6.0,1.0,Petrol,1349.0
17815,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
17816,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
17817,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
17820,Car,1.0,1.0,Petrol,1198.0
17821,Motorcycle over 500cc,4.0,1.0,Petrol,899.0
17822,Car,3.0,1.0,Heavy oil,1995.0
17823,Car,3.0,1.0,Heavy oil,1995.0
17824,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
17825,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
17827,Car,8.0,1.0,Heavy oil,1998.0
17828,Car,8.0,1.0,Heavy oil,1998.0
17829,Car,3.0,1.0,Petrol,1124.0
17832,Car,5.0,1.0,Petrol,1390.0
17835,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,9600.0
17836,Car,4.0,1.0,Petrol,1242.0
17837,Car,7.0,1.0,Petrol,1998.0
17838,Car,2.0,1.0,Heavy oil,1998.0
17839,Motorcycle over 125cc and up to 500cc,1.0,1.0,Petrol,499.0
17840,Car,10.0,1.0,Petrol,1120.0
17841,Car,1.0,1.0,Petrol,1242.0
17842,Car,1.0,1.0,Petrol,1242.0
17843,Car,2.0,1.0,Petrol,1796.0
17845,Car,5.0,1.0,Petrol,1390.0
17846,Car,7.0,1.0,Petrol,1242.0
17847,Car,7.0,1.0,Petrol,1242.0
17849,Car,5.0,1.0,Petrol,1199.0
17852,Car,6.0,1.0,Petrol,1493.0
17853,Car,6.0,1.0,Petrol,1493.0
17854,Motorcycle 125cc and under,6.0,1.0,Petrol,124.0
17855,Van / Goods 3.5 tonnes mgw or under,5.0,1.0,Heavy oil,2499.0
17856,Car,4.0,1.0,Petrol,993.0
17857,Car,2.0,1.0,Petrol,1596.0
17859,Car,8.0,1.0,Petrol,1390.0
17861,Car,9.0,1.0,Petrol,1389.0
17862,Car,10.0,1.0,Petrol,1389.0
17865,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
17866,Car,13.0,1.0,Petrol,1796.0
17867,Car,2.0,1.0,Petrol,1240.0
17868,Car,2.0,1.0,Petrol,1240.0
17869,Car,7.0,1.0,Petrol,1390.0
17872,Car,4.0,1.0,Petrol,1596.0
17873,Car,7.0,1.0,Petrol,1600.0
17874,Car,7.0,1.0,Petrol,1600.0
17875,Car,6.0,1.0,Petrol,1598.0
17879,Car,5.0,1.0,Petrol,1796.0
17880,Motorcycle 125cc and under,19.0,1.0,Petrol,123.0
17882,Car,10.0,1.0,Petrol,1108.0
17884,Car,6.0,1.0,Petrol,1850.0
17886,Car,7.0,1.0,Petrol,1275.0
17888,Car,2.0,1.0,Petrol,1397.0
17890,Car,8.0,1.0,Petrol,1975.0
17893,Car,5.0,1.0,Petrol,1988.0
17895,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
17899,Car,7.0,1.0,Petrol,1124.0
17900,Car,9.0,1.0,Petrol,1595.0
17903,Car,9.0,1.0,Petrol,1119.0
17904,Car,9.0,1.0,Petrol,1124.0
17905,Car,6.0,1.0,Petrol,1360.0
17908,Car,2.0,1.0,Heavy oil,1995.0
17910,Car,4.0,1.0,Petrol,999.0
17911,Motorcycle over 125cc and up to 500cc,15.0,1.0,Petrol,390.0
17912,Car,5.0,1.0,Heavy oil,1995.0
17913,Car,7.0,1.0,Petrol,1390.0
17914,Car,2.0,1.0,Petrol,1997.0
17915,Car,6.0,1.0,Petrol,1396.0
17916,Car,9.0,1.0,Petrol,1390.0
17917,Car,14.0,1.0,Heavy oil,1769.0
17918,Goods 7.5 tonnes mgw and over,1.0,1.0,Heavy oil,4580.0
17919,Car,1.0,1.0,Petrol,2494.0
17920,Car,1.0,1.0,Heavy oil,1896.0
17922,Motorcycle over 500cc,1.0,1.0,Petrol,1170.0
17923,Car,14.0,1.0,Heavy oil,2447.0
17924,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
17925,Car,9.0,1.0,Petrol,1360.0
17928,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
17929,Car,10.0,1.0,Petrol,1119.0
17930,Car,10.0,1.0,Petrol,1119.0
17933,Car,2.0,1.0,Petrol,1598.0
17934,Taxi/Private hire car,3.0,1.0,Heavy oil,2151.0
17935,Car,1.0,1.0,Heavy oil,1968.0
17936,Car,9.0,1.0,Heavy oil,1905.0
17937,Car,1.0,1.0,Petrol,1997.0
17939,Car,7.0,1.0,Petrol,2457.0
17940,Car,9.0,1.0,Petrol,1299.0
17941,Car,13.0,1.0,Petrol,1118.0
17942,Motorcycle over 500cc,3.0,1.0,Petrol,647.0
17944,Car,1.0,1.0,Petrol,1598.0
17945,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2300.0
17946,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,2499.0
17947,Car,15.0,1.0,Petrol,1769.0
17948,Car,6.0,1.0,Petrol,1997.0
17951,Motorcycle over 500cc,11.0,1.0,Petrol,900.0
17953,Car,7.0,1.0,Petrol,1998.0
17954,Car,3.0,1.0,Heavy oil,2499.0
17955,Car,3.0,1.0,Heavy oil,2499.0
17957,Car,10.0,1.0,Petrol,1590.0
17958,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
17959,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,5883.0
17960,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,-1.0
17961,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
17962,Car,5.0,1.0,Petrol,1199.0
17963,Car,5.0,1.0,Petrol,1199.0
17964,Car,8.0,1.0,Petrol,1124.0
17966,Car,7.0,1.0,Petrol,1796.0
17967,Car,9.0,1.0,Heavy oil,1905.0
17968,Car,6.0,1.0,Petrol,1796.0
17970,Car,2.0,1.0,Petrol,1796.0
17972,Car,3.0,1.0,Petrol,1124.0
17973,Motorcycle over 500cc,1.0,1.0,Petrol,984.0
17974,Car,9.0,1.0,Petrol,1796.0
17975,Car,3.0,1.0,Heavy oil,1998.0
17976,Car,5.0,1.0,Heavy oil,1997.0
17977,Motorcycle over 125cc and up to 500cc,3.0,1.0,Petrol,398.0
17978,Car,1.0,1.0,Petrol,1599.0
17980,Car,8.0,1.0,Petrol,1341.0
17981,Car,1.0,1.0,Petrol,3246.0
17982,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,-1.0
17984,Car,4.0,1.0,Petrol,1199.0
17989,Car,1.0,1.0,Petrol,1199.0
17990,Car,4.0,1.0,Heavy oil,1896.0
17991,Car,2.0,1.0,Petrol,998.0
17992,Car,12.0,1.0,Petrol,1990.0
17993,Car,28.0,1.0,Petrol,1256.0
17994,Car,8.0,1.0,Petrol,3199.0
17995,Car,4.0,1.0,Petrol,1360.0
17998,Car,7.0,1.0,Petrol,1299.0
17999,Car,7.0,1.0,Petrol,1299.0
18000,Car,4.0,1.0,Heavy oil,1896.0
18001,Car,16.0,1.0,Petrol,1596.0
18002,Car,6.0,1.0,Petrol,1242.0
18003,Van / Goods 3.5 tonnes mgw or under,13.0,1.0,Heavy oil,2496.0
18004,Car,11.0,1.0,Heavy oil,1686.0
18005,Car,11.0,1.0,Heavy oil,1686.0
18006,Car,11.0,1.0,Heavy oil,1686.0
18008,Car,9.0,1.0,Petrol,1998.0
18009,Car,11.0,1.0,Petrol,1489.0
18010,Car,7.0,1.0,Petrol,1124.0
18012,Car,9.0,1.0,Petrol,1996.0
18013,Car,3.0,1.0,Petrol,1198.0
18017,Car,11.0,1.0,Heavy oil,1769.0
18018,Motorcycle over 500cc,5.0,1.0,Petrol,1100.0
18019,Car,3.0,1.0,Petrol,1149.0
18020,Car,3.0,1.0,Petrol,1988.0
18023,Car,6.0,1.0,Petrol,1596.0
18024,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
18025,Car,10.0,1.0,Petrol,1390.0
18026,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
18027,Car,6.0,1.0,Petrol,1598.0
18031,Car,6.0,1.0,Petrol,1598.0
18032,Car,10.0,1.0,Petrol,954.0
18033,Motorcycle over 500cc,1.0,1.0,Petrol,790.0
18034,Car,1.0,1.0,Petrol,1796.0
18035,Motorcycle 125cc and under,7.0,1.0,Petrol,124.0
18036,Car,5.0,1.0,Petrol,1396.0
18038,Car,3.0,1.0,Heavy oil,1896.0
18039,Car,2.0,1.0,Petrol,1596.0
18040,Car,11.0,1.0,Petrol,1596.0
18041,Motorcycle 125cc and under,3.0,1.0,Petrol,84.0
18042,Car,6.0,1.0,Petrol,1199.0
18043,Car,6.0,1.0,Petrol,1199.0
18044,Car,11.0,1.0,Petrol,998.0
18045,Car,6.0,1.0,Petrol,1796.0
18046,Car,13.0,1.0,Petrol,1118.0
18048,Car,7.0,1.0,Petrol,1598.0
18049,Car,7.0,1.0,Petrol,1598.0
18050,Car,3.0,1.0,Heavy oil,1995.0
18051,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1997.0
18052,Car,1.0,1.0,Petrol,1796.0
18053,Car,8.0,1.0,Petrol,1149.0
18054,Car,16.0,1.0,Petrol,2494.0
18058,Car,11.0,1.0,Petrol,1587.0
18059,Car,5.0,1.0,Petrol,1242.0
18060,Car,6.0,1.0,Petrol,1598.0
18061,Car,6.0,1.0,Petrol,1598.0
18062,Car,14.0,1.0,Petrol,1295.0
18064,Car,5.0,1.0,Petrol,1998.0
18065,Car,5.0,1.0,Petrol,1397.0
18066,Car,11.0,1.0,Heavy oil,4164.0
18068,Car,3.0,1.0,Petrol,1390.0
18070,Car,10.0,1.0,Petrol,1988.0
18071,Car,8.0,1.0,Petrol,1468.0
18072,Car,1.0,1.0,Petrol,1783.0
18073,Car,11.0,1.0,Petrol,1196.0
18074,Car,9.0,1.0,Petrol,1845.0
18075,Car,2.0,1.0,Petrol,1299.0
18076,Car,6.0,1.0,Petrol,1600.0
18077,Car,11.0,1.0,Petrol,1119.0
18078,Car,10.0,1.0,Petrol,1360.0
18079,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
18082,Car,1.0,1.0,Petrol,1199.0
18083,Car,10.0,1.0,Petrol,1196.0
18084,Motorcycle 125cc and under,7.0,1.0,Petrol,124.0
18088,Car,6.0,1.0,Petrol,1998.0
18091,Car,2.0,1.0,Petrol,1598.0
18094,Car,2.0,1.0,Petrol,1339.0
18095,Car,9.0,1.0,Petrol,2598.0
18096,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,198.0
18097,Car,6.0,1.0,Petrol,1997.0
18099,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Gas/Bi-fuel,1796.0
18101,Car,5.0,1.0,Petrol,1998.0
18102,Car,4.0,1.0,Petrol,2198.0
18103,Car,8.0,1.0,Petrol,1590.0
18104,Car,8.0,1.0,Petrol,1590.0
18106,Car,8.0,1.0,Heavy oil,1975.0
18108,Car,8.0,1.0,Petrol,1589.0
18109,Car,4.0,1.0,Petrol,1390.0
18110,Car,4.0,1.0,Petrol,1390.0
18111,Car,11.0,1.0,Petrol,1598.0
18112,Car,6.0,1.0,Petrol,1598.0
18113,Car,6.0,1.0,Petrol,1998.0
18115,Car,8.0,1.0,Petrol,1587.0
18116,Car,5.0,1.0,Petrol,1595.0
18117,Car,5.0,1.0,Petrol,1242.0
18118,Car,4.0,1.0,Heavy oil,2497.0
18119,Car,4.0,1.0,Heavy oil,2497.0
18122,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,1997.0
18123,Car,4.0,1.0,Petrol,2494.0
18125,Car,7.0,1.0,Petrol,1360.0
18128,Car,8.0,1.0,Petrol,1834.0
18129,Car,9.0,1.0,Petrol,1396.0
18130,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
18134,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
18135,Car,6.0,1.0,Petrol,1498.0
18136,Car,3.0,1.0,Petrol,998.0
18137,Car,1.0,1.0,Heavy oil,1995.0
18138,Car,6.0,1.0,Petrol,1997.0
18139,Car,9.0,1.0,Petrol,1396.0
18140,Car,2.0,1.0,Petrol,1396.0
18141,Car,2.0,1.0,Petrol,1396.0
18142,Car,13.0,1.0,Petrol,1781.0
18143,Car,8.0,1.0,Petrol,1988.0
18145,Car,17.0,1.0,Petrol,1990.0
18146,Car,15.0,1.0,Petrol,1360.0
18147,Car,7.0,1.0,Heavy oil,1686.0
18148,Car,3.0,1.0,Petrol,1598.0
18150,Car,10.0,1.0,Heavy oil,1896.0
18151,Car,8.0,1.0,Petrol,998.0
18152,Bus or coach (17 or more pass seats),6.0,1.0,Heavy oil,-1.0
18154,Car,6.0,1.0,Petrol,1598.0
18155,Car,5.0,1.0,Petrol,1600.0
18156,Car,5.0,1.0,Petrol,1600.0
18157,Car,12.0,1.0,Petrol,1998.0
18160,Car,17.0,1.0,Petrol,988.0
18161,Car,9.0,1.0,Petrol,1587.0
18164,Car,10.0,1.0,Heavy oil,1896.0
18166,Car,3.0,1.0,Petrol,1595.0
18169,Car,10.0,1.0,Petrol,1299.0
18170,Car,10.0,1.0,Petrol,1299.0
18171,Car,15.0,1.0,Petrol,3000.0
18172,Car,7.0,1.0,Petrol,1299.0
18173,Car,2.0,1.0,Petrol,1598.0
18174,Motorcycle over 500cc,5.0,1.0,Petrol,600.0
18175,Car,2.0,1.0,Petrol,1299.0
18176,Car,2.0,1.0,Petrol,1299.0
18178,Car,4.0,1.0,Petrol,1781.0
18179,Motorcycle 125cc and under,5.0,1.0,Petrol,85.0
18181,Car,9.0,1.0,Petrol,1762.0
18182,Car,12.0,1.0,Petrol,1796.0
18184,Car,7.0,1.0,Petrol,1149.0
18186,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
18187,Car,8.0,1.0,Petrol,1242.0
18188,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
18189,Car,2.0,1.0,Heavy oil,1997.0
18190,Car,8.0,1.0,Petrol,1781.0
18192,Car,5.0,1.0,Petrol,1581.0
18193,Car,4.0,1.0,Petrol,1558.0
18194,Motorcycle over 500cc,5.0,1.0,Petrol,800.0
18195,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,499.0
18196,Car,3.0,1.0,Petrol,1199.0
18197,Car,4.0,1.0,Petrol,2295.0
18198,Car,4.0,1.0,Petrol,1199.0
18199,Car,11.0,1.0,Petrol,1597.0
18201,Car,8.0,1.0,Petrol,1388.0
18202,Car,8.0,1.0,Petrol,1988.0
18203,Car,4.0,1.0,Heavy oil,1997.0
18204,Car,5.0,1.0,Heavy oil,1753.0
18205,Car,8.0,1.0,Petrol,1796.0
18206,Car,17.0,1.0,Petrol,1598.0
18207,Car,17.0,1.0,Petrol,1598.0
18208,Car,8.0,1.0,Petrol,1389.0
18211,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
18213,Car,9.0,1.0,Petrol,1799.0
18214,Car,17.0,1.0,Petrol,2933.0
18215,Car,8.0,1.0,Petrol,1242.0
18218,Car,10.0,1.0,Petrol,1796.0
18219,Car,9.0,1.0,Petrol,1997.0
18221,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
18222,Car,16.0,1.0,Petrol,1598.0
18223,Motorcycle over 500cc,5.0,1.0,Petrol,742.0
18225,Car,7.0,1.0,Petrol,1599.0
18227,Car,12.0,1.0,Petrol,1587.0
18228,Car,9.0,1.0,Petrol,1296.0
18229,Car,7.0,1.0,Petrol,1389.0
18230,Car,7.0,1.0,Petrol,1389.0
18231,Car,13.0,1.0,Petrol,1396.0
18232,Car,14.0,1.0,Petrol,1769.0
18233,Car,9.0,1.0,Petrol,1799.0
18234,Car,14.0,1.0,Petrol,1598.0
18235,Car,13.0,1.0,Petrol,1998.0
18236,Car,12.0,1.0,Heavy oil,1588.0
18238,Car,9.0,1.0,Heavy oil,1994.0
18240,Car,12.0,1.0,Petrol,1794.0
18241,Car,6.0,1.0,Petrol,1390.0
18243,Car,11.0,1.0,Petrol,1275.0
18244,Car,1.0,1.0,Petrol,1242.0
18245,Car,11.0,1.0,Petrol,1360.0
18246,Car,8.0,1.0,Petrol,1242.0
18247,Motorcycle over 125cc and up to 500cc,15.0,1.0,Petrol,500.0
18248,Car,1.0,1.0,Petrol,1299.0
18251,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,9200.0
18252,Car,1.0,1.0,Petrol,1198.0
18253,Car,2.0,1.0,Petrol,1598.0
18254,Car,2.0,1.0,Petrol,1598.0
18255,Car,10.0,1.0,Petrol,1799.0
18256,Car,3.0,1.0,Petrol,1997.0
18257,Car,3.0,1.0,Petrol,1124.0
18258,Car,3.0,1.0,Heavy oil,2179.0
18259,Car,11.0,1.0,Petrol,1493.0
18260,Car,3.0,1.0,Petrol,2979.0
18261,Car,14.0,1.0,Petrol,1196.0
18263,Car,6.0,1.0,Petrol,1598.0
18264,Car,4.0,1.0,Petrol,1242.0
18265,Car,11.0,1.0,Petrol,1299.0
18266,Car,7.0,1.0,Petrol,1581.0
18267,Car,17.0,1.0,Petrol,988.0
18268,Car,10.0,1.0,Heavy oil,1753.0
18269,Car,4.0,1.0,Petrol,1389.0
18272,Car,4.0,1.0,Heavy oil,1686.0
18273,Car,4.0,1.0,Heavy oil,1686.0
18274,Car,4.0,1.0,Heavy oil,1686.0
18275,Car,4.0,1.0,Petrol,1781.0
18276,Car,4.0,1.0,Petrol,1781.0
18277,Car,4.0,1.0,Petrol,1781.0
18278,Car,4.0,1.0,Petrol,1781.0
18279,Car,5.0,1.0,Petrol,1360.0
18280,Motorcycle over 500cc,6.0,1.0,Petrol,885.0
18281,Car,5.0,1.0,Heavy oil,1686.0
18282,Car,5.0,1.0,Heavy oil,1686.0
18283,Car,7.0,1.0,Petrol,1124.0
18285,Car,6.0,1.0,Petrol,1991.0
18287,Car,5.0,1.0,Petrol,1895.0
18288,Car,6.0,1.0,Petrol,1600.0
18289,Car,10.0,1.0,Petrol,1997.0
18290,Car,5.0,1.0,Petrol,1349.0
18291,Car,11.0,1.0,Petrol,1796.0
18292,Car,4.0,1.0,Petrol,1149.0
18294,Car,2.0,1.0,Heavy oil,1998.0
18296,Car,10.0,1.0,Petrol,1590.0
18297,Car,18.0,1.0,Petrol,1468.0
18298,Car,5.0,1.0,Petrol,998.0
18299,Car,5.0,1.0,Petrol,998.0
18300,Minibus (8 - 16 passenger seats),2.0,1.0,Heavy oil,1998.0
18301,Car,3.0,1.0,Petrol,1390.0
18303,Car,8.0,1.0,Petrol,1998.0
18305,Car,8.0,1.0,Petrol,1998.0
18306,Car,6.0,1.0,Heavy oil,2498.0
18307,Car,6.0,1.0,Heavy oil,2498.0
18308,Car,6.0,1.0,Heavy oil,2498.0
18312,Car,10.0,1.0,Petrol,998.0
18313,Car,16.0,1.0,Petrol,1272.0
18314,Car,8.0,1.0,Petrol,1799.0
18316,Car,6.0,1.0,Heavy oil,2996.0
18317,Car,5.0,1.0,Petrol,1299.0
18318,Car,5.0,1.0,Petrol,1299.0
18319,Car,5.0,1.0,Petrol,1299.0
18321,Car,15.0,1.0,Petrol,1958.0
18322,Car,10.0,1.0,Petrol,1598.0
18323,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,2463.0
18324,Car,1.0,1.0,Heavy oil,1997.0
18325,Car,9.0,1.0,Petrol,1996.0
18326,Car,4.0,1.0,Petrol,1984.0
18328,Car,3.0,1.0,Petrol,1598.0
18329,Car,1.0,1.0,Petrol,1124.0
18330,Van / Goods 3.5 tonnes mgw or under,8.0,1.0,Heavy oil,2874.0
18334,Car,4.0,1.0,Petrol,1998.0
18335,Car,4.0,1.0,Heavy oil,2496.0
18336,Car,6.0,1.0,Heavy oil,1905.0
18337,Car,2.0,1.0,Petrol,1198.0
18341,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1968.0
18342,Car,8.0,1.0,Petrol,1396.0
18343,Car,8.0,1.0,Petrol,1396.0
18344,Car,17.0,1.0,Petrol,1985.0
