,Vehicle_Type,Age_of_Vehicle,Was_Vehicle_Left_Hand_Drive?,Propulsion_Code,Engine_Capacity_(CC)
11808,Motorcycle 50cc and under,6.0,1.0,Petrol,49.0
11810,Car,4.0,1.0,Petrol,1598.0
11814,Car,10.0,1.0,Petrol,1171.0
11818,Car,1.0,1.0,Heavy oil,1461.0
11820,Motorcycle over 500cc,9.0,1.0,Petrol,892.0
11822,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
11824,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2496.0
11825,Car,13.0,1.0,Petrol,1392.0
11826,Car,13.0,1.0,Petrol,1392.0
11827,Car,13.0,1.0,Petrol,1392.0
11830,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
11832,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
11833,Motorcycle 125cc and under,5.0,1.0,Petrol,101.0
11835,Car,9.0,1.0,Petrol,1598.0
11836,Car,9.0,1.0,Petrol,1598.0
11837,Car,17.0,1.0,Petrol,2849.0
11838,Car,3.0,1.0,Heavy oil,2184.0
11840,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
11841,Car,6.0,1.0,Petrol,1998.0
11842,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,498.0
11843,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
11846,Motorcycle over 125cc and up to 500cc,2.0,1.0,Petrol,149.0
11848,Car,2.0,1.0,Petrol,1998.0
11850,Motorcycle 125cc and under,4.0,1.0,Petrol,85.0
11852,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Gas/Bi-fuel,2295.0
11854,Car,8.0,1.0,Petrol,999.0
11858,Car,7.0,1.0,Petrol,1761.0
11859,Motorcycle 50cc and under,4.0,1.0,Petrol,50.0
11862,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
11864,Motorcycle over 125cc and up to 500cc,9.0,1.0,Petrol,233.0
11865,Car,9.0,1.0,Petrol,1360.0
11866,Car,9.0,1.0,Petrol,1360.0
11868,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2461.0
11872,Car,3.0,1.0,Petrol,1984.0
11875,Car,1.0,1.0,Petrol,2393.0
11876,Car,1.0,1.0,Petrol,2393.0
11878,Motorcycle over 500cc,6.0,1.0,Petrol,600.0
11879,Taxi/Private hire car,8.0,1.0,Petrol,1996.0
11886,Motorcycle 125cc and under,3.0,1.0,Petrol,85.0
11887,Car,6.0,1.0,Petrol,1388.0
11889,Motorcycle over 500cc,16.0,1.0,Petrol,980.0
11891,Motorcycle over 125cc and up to 500cc,4.0,1.0,Petrol,499.0
11892,Car,1.0,1.0,Petrol,1299.0
11895,Motorcycle 125cc and under,7.0,1.0,Petrol,80.0
11897,Car,13.0,1.0,Petrol,1597.0
11898,Goods 7.5 tonnes mgw and over,5.0,1.0,Heavy oil,12130.0
11900,Car,7.0,1.0,Heavy oil,2497.0
11901,Car,5.0,1.0,Petrol,1397.0
11902,Car,3.0,1.0,Petrol,1794.0
11903,Car,14.0,1.0,Petrol,1997.0
11904,Car,14.0,1.0,Petrol,1997.0
11905,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,1686.0
11909,Car,3.0,1.0,Heavy oil,1995.0
11910,Car,3.0,1.0,Heavy oil,1995.0
11911,Car,7.0,1.0,Petrol,1587.0
11914,Car,6.0,1.0,Petrol,1998.0
11916,Motorcycle 125cc and under,1.0,1.0,Petrol,100.0
11917,Car,9.0,1.0,Petrol,1390.0
11920,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
11921,Car,8.0,1.0,Petrol,1597.0
11922,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
11923,Motorcycle 50cc and under,4.0,1.0,Petrol,49.0
11924,Car,8.0,1.0,Petrol,1396.0
11925,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,7300.0
11927,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
11928,Car,3.0,1.0,Petrol,1242.0
11929,Motorcycle 125cc and under,3.0,1.0,Petrol,98.0
11930,Goods over 3.5t. and under 7.5t,8.0,1.0,Heavy oil,4250.0
11931,Goods over 3.5t. and under 7.5t,8.0,1.0,Heavy oil,4250.0
11932,Goods over 3.5t. and under 7.5t,8.0,1.0,Heavy oil,4250.0
11933,Car,7.0,1.0,Petrol,1998.0
11936,Motorcycle 125cc and under,11.0,1.0,Petrol,124.0
11937,Car,8.0,1.0,Petrol,1390.0
11940,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
11941,Car,7.0,1.0,Petrol,1360.0
11942,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
11943,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
11945,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
11950,Motorcycle over 500cc,2.0,1.0,Petrol,998.0
11951,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,6370.0
11955,Motorcycle 125cc and under,2.0,1.0,Petrol,124.0
11956,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,1896.0
11960,Motorcycle 125cc and under,6.0,1.0,Petrol,100.0
11962,Car,12.0,1.0,Petrol,1590.0
11963,Car,3.0,1.0,Petrol,1834.0
11964,Car,19.0,1.0,Petrol,2962.0
11965,Car,11.0,1.0,Petrol,2150.0
11967,Motorcycle 125cc and under,9.0,1.0,Petrol,85.0
11968,Minibus (8 - 16 passenger seats),1.0,1.0,Heavy oil,2800.0
11969,Minibus (8 - 16 passenger seats),1.0,1.0,Heavy oil,2800.0
11971,Car,6.0,1.0,Petrol,1587.0
11972,Car,14.0,1.0,Petrol,1596.0
11973,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
11975,Goods 7.5 tonnes mgw and over,16.0,1.0,Heavy oil,5958.0
11976,Car,6.0,1.0,Petrol,2000.0
11977,Car,12.0,1.0,Petrol,1390.0
11979,Car,2.0,1.0,Petrol,1124.0
11980,Car,2.0,1.0,Petrol,1124.0
11981,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,8268.0
11982,Motorcycle 50cc and under,6.0,1.0,Petrol,49.0
11983,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
11984,Motorcycle 50cc and under,9.0,1.0,Petrol,49.0
11987,Motorcycle over 500cc,5.0,1.0,Petrol,649.0
11992,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
11993,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
11996,Car,5.0,1.0,Petrol,1796.0
11997,Car,3.0,1.0,Petrol,1975.0
11998,Car,5.0,1.0,Petrol,1390.0
11999,Car,1.0,1.0,Heavy oil,1997.0
12001,Car,5.0,1.0,Petrol,1800.0
12002,Car,5.0,1.0,Petrol,1800.0
12003,Car,5.0,1.0,Petrol,1275.0
12004,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,11500.0
12005,Car,4.0,1.0,Petrol,1598.0
12006,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,1870.0
12008,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
12012,Motorcycle 50cc and under,7.0,1.0,Petrol,49.0
12013,Car,14.0,1.0,Petrol,1590.0
12014,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
12016,Car,3.0,1.0,Petrol,1242.0
12019,Motorcycle over 500cc,3.0,1.0,Petrol,1199.0
12020,Car,2.0,1.0,Petrol,1149.0
12024,Car,3.0,1.0,Petrol,1595.0
12026,Car,3.0,1.0,Petrol,1198.0
12030,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
12031,Car,10.0,1.0,Petrol,1590.0
12033,Car,4.0,1.0,Petrol,1781.0
12034,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
12035,Motorcycle 125cc and under,8.0,1.0,Petrol,100.0
12036,Car,7.0,1.0,Petrol,1370.0
12037,Car,11.0,1.0,Petrol,1391.0
12038,Car,6.0,1.0,Petrol,998.0
12039,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
12041,Car,14.0,1.0,Petrol,1396.0
12043,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
12045,Car,2.0,1.0,Petrol,1595.0
12047,Car,6.0,1.0,Petrol,1598.0
12048,Taxi/Private hire car,5.0,1.0,Heavy oil,2664.0
12049,Car,16.0,1.0,Petrol,1998.0
12051,Car,5.0,1.0,Petrol,1796.0
12057,Car,4.0,1.0,Petrol,1598.0
12060,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
12061,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
12062,Car,12.0,1.0,Petrol,1590.0
12063,Motorcycle over 500cc,7.0,1.0,Petrol,1085.0
12064,Car,13.0,1.0,Petrol,1597.0
12067,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12071,Car,1.0,1.0,Petrol,998.0
12072,Car,1.0,1.0,Petrol,998.0
12076,Car,7.0,1.0,Petrol,1124.0
12077,Car,2.0,1.0,Petrol,1390.0
12078,Car,10.0,1.0,Petrol,1783.0
12079,Car,10.0,1.0,Petrol,1783.0
12080,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
12084,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
12086,Car,13.0,1.0,Petrol,1493.0
12087,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
12088,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
12089,Car,8.0,1.0,Petrol,1390.0
12092,Car,1.0,1.0,Petrol,1998.0
12093,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,9600.0
12094,Goods 7.5 tonnes mgw and over,2.0,1.0,Heavy oil,3920.0
12099,Car,13.0,1.0,Petrol,1392.0
12100,Car,8.0,1.0,Petrol,1988.0
12101,Car,6.0,1.0,Petrol,1991.0
12104,Car,8.0,1.0,Heavy oil,1698.0
12106,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
12108,Motorcycle 125cc and under,7.0,1.0,Petrol,124.0
12110,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Petrol,1295.0
12111,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1753.0
12115,Motorcycle over 500cc,8.0,1.0,Petrol,600.0
12118,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,8268.0
12119,Motorcycle over 500cc,3.0,1.0,Petrol,647.0
12120,Car,15.0,1.0,Petrol,1360.0
12122,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,9600.0
12123,Car,7.0,1.0,Petrol,1396.0
12129,Motorcycle 125cc and under,8.0,1.0,Petrol,124.0
12130,Motorcycle 125cc and under,8.0,1.0,Petrol,124.0
12132,Motorcycle 125cc and under,9.0,1.0,Petrol,85.0
12133,Car,17.0,1.0,Petrol,1270.0
12136,Car,8.0,1.0,Petrol,2300.0
12137,Car,8.0,1.0,Petrol,2300.0
12140,Motorcycle over 500cc,4.0,1.0,Petrol,645.0
12142,Car,1.0,1.0,Petrol,1149.0
12143,Motorcycle over 500cc,5.0,1.0,Petrol,748.0
12145,Car,12.0,1.0,Petrol,999.0
12147,Car,8.0,1.0,Petrol,1124.0
12148,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
12152,Motorcycle 125cc and under,15.0,1.0,Petrol,124.0
12153,Motorcycle 125cc and under,15.0,1.0,Petrol,124.0
12155,Motorcycle over 500cc,3.0,1.0,Petrol,599.0
12156,Car,3.0,1.0,Heavy oil,1997.0
12158,Motorcycle 125cc and under,2.0,1.0,Petrol,125.0
12159,Motorcycle 125cc and under,5.0,1.0,Petrol,85.0
12161,Car,6.0,1.0,Petrol,1595.0
12162,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12163,Car,13.0,1.0,Petrol,988.0
12164,Car,13.0,1.0,Petrol,988.0
12167,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,9600.0
12168,Car,5.0,1.0,Petrol,1598.0
12169,Car,5.0,1.0,Petrol,1598.0
12170,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
12172,Car,11.0,1.0,Petrol,1990.0
12173,Van / Goods 3.5 tonnes mgw or under,6.0,1.0,Heavy oil,2496.0
12174,Car,6.0,1.0,Petrol,1598.0
12175,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
12176,Car,6.0,1.0,Heavy oil,2180.0
12177,Car,16.0,1.0,Petrol,1990.0
12178,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
12179,Car,4.0,1.0,Heavy oil,1896.0
12180,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
12181,Car,8.0,1.0,Petrol,1195.0
12183,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
12186,Car,3.0,1.0,Petrol,1598.0
12188,Car,6.0,1.0,Petrol,1388.0
12189,Van / Goods 3.5 tonnes mgw or under,5.0,1.0,Heavy oil,2496.0
12191,Car,4.0,1.0,Heavy oil,1753.0
12192,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,9600.0
12195,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,1753.0
12196,Motorcycle over 500cc,1.0,1.0,Petrol,595.0
12197,Motorcycle over 125cc and up to 500cc,13.0,1.0,Petrol,398.0
12201,Car,8.0,1.0,Petrol,1108.0
12202,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
12203,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
12205,Van / Goods 3.5 tonnes mgw or under,1.0,1.0,Heavy oil,1998.0
12207,Car,11.0,1.0,Heavy oil,1870.0
12208,Car,8.0,1.0,Petrol,1762.0
12211,Car,10.0,1.0,Petrol,1799.0
12212,Motorcycle 125cc and under,4.0,1.0,Petrol,120.0
12213,Motorcycle 125cc and under,4.0,1.0,Petrol,120.0
12214,Motorcycle over 125cc and up to 500cc,14.0,1.0,Petrol,233.0
12216,Car,3.0,1.0,Petrol,1998.0
12217,Car,13.0,1.0,Petrol,1991.0
12218,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
12219,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
12220,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
12221,Bus or coach (17 or more pass seats),4.0,1.0,Heavy oil,7300.0
12223,Motorcycle over 500cc,7.0,1.0,Petrol,599.0
12224,Motorcycle over 500cc,3.0,1.0,Petrol,640.0
12227,Car,11.0,1.0,Petrol,1360.0
12231,Van / Goods 3.5 tonnes mgw or under,3.0,1.0,Heavy oil,1686.0
12234,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
12236,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12237,Car,3.0,1.0,Petrol,1769.0
12239,Car,8.0,1.0,Petrol,1596.0
12240,Car,3.0,1.0,Petrol,2198.0
12244,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12245,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12246,Car,17.0,1.0,Petrol,1597.0
12247,Motorcycle over 500cc,1.0,1.0,Petrol,599.0
12249,Motorcycle 50cc and under,2.0,1.0,Petrol,49.0
12250,Car,3.0,1.0,Heavy oil,1461.0
12251,Car,2.0,1.0,Petrol,1587.0
12255,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
12256,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
12257,Car,8.0,1.0,Petrol,1389.0
12258,Other vehicle,2.0,1.0,Heavy oil,2689.0
12261,Motorcycle over 500cc,3.0,1.0,Petrol,640.0
12262,Car,9.0,1.0,Heavy oil,1905.0
12266,Car,4.0,1.0,Petrol,1149.0
12268,Car,6.0,1.0,Petrol,1761.0
12272,Car,11.0,1.0,Petrol,1997.0
12274,Car,15.0,1.0,Petrol,1468.0
12276,Motorcycle over 125cc and up to 500cc,6.0,1.0,Petrol,499.0
12277,Motorcycle over 500cc,4.0,1.0,Petrol,781.0
12280,Motorcycle 125cc and under,2.0,1.0,Petrol,100.0
12282,Motorcycle over 500cc,1.0,1.0,Petrol,1000.0
12283,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
12284,Car,11.0,1.0,Petrol,1389.0
12285,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
12286,Taxi/Private hire car,3.0,1.0,Heavy oil,2402.0
12287,Car,4.0,1.0,Petrol,1390.0
12288,Car,6.0,1.0,Petrol,2393.0
12290,Motorcycle 50cc and under,6.0,1.0,Petrol,49.0
12291,Car,1.0,1.0,Petrol,1198.0
12292,Car,10.0,1.0,Petrol,1296.0
12295,Motorcycle over 500cc,4.0,1.0,Petrol,1450.0
12299,Car,4.0,1.0,Heavy oil,1974.0
12300,Motorcycle 50cc and under,1.0,1.0,Petrol,49.0
12302,Car,7.0,1.0,Petrol,2494.0
12303,Car,7.0,1.0,Heavy oil,1994.0
12306,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,499.0
12309,Car,7.0,1.0,Petrol,1299.0
12310,Car,9.0,1.0,Petrol,1124.0
12311,Car,9.0,1.0,Petrol,1124.0
12317,Car,10.0,1.0,Petrol,1171.0
12323,Car,12.0,1.0,Petrol,1997.0
12325,Car,6.0,1.0,Petrol,2494.0
12326,Car,7.0,1.0,Petrol,1149.0
12327,Car,13.0,1.0,Petrol,1392.0
12330,Car,5.0,1.0,Petrol,1991.0
12332,Car,9.0,1.0,Petrol,1781.0
12333,Car,4.0,1.0,Petrol,1598.0
12341,Car,12.0,1.0,Petrol,1985.0
12343,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
12344,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
12345,Motorcycle 125cc and under,4.0,1.0,Petrol,124.0
12346,Car,7.0,1.0,Petrol,1149.0
12347,Van / Goods 3.5 tonnes mgw or under,2.0,1.0,Heavy oil,2151.0
12348,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
12349,Car,2.0,1.0,Petrol,1149.0
12352,Car,8.0,1.0,Petrol,1896.0
12353,Car,8.0,1.0,Petrol,1896.0
12354,Car,9.0,1.0,Petrol,1390.0
12355,Car,7.0,1.0,Heavy oil,1905.0
12356,Car,9.0,1.0,Petrol,1391.0
12357,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,1870.0
12359,Car,9.0,1.0,Heavy oil,2155.0
12361,Motorcycle 125cc and under,5.0,1.0,Petrol,125.0
12362,Car,17.0,1.0,Petrol,2494.0
12363,Car,4.0,1.0,Petrol,2198.0
12364,Motorcycle over 500cc,1.0,1.0,Petrol,652.0
12367,Car,10.0,1.0,Petrol,1275.0
12368,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12371,Car,10.0,1.0,Petrol,1995.0
12373,Car,10.0,1.0,Petrol,998.0
12375,Car,10.0,1.0,Petrol,1996.0
12376,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
12380,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
12383,Car,9.0,1.0,Petrol,1590.0
12388,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,7300.0
12393,Taxi/Private hire car,9.0,1.0,Heavy oil,2664.0
12395,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12396,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,3900.0
12399,Car,5.0,1.0,Petrol,1242.0
12402,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
12404,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
12406,Motorcycle over 500cc,7.0,1.0,Petrol,1171.0
12407,Motorcycle over 500cc,7.0,1.0,Petrol,1171.0
12411,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12412,Motorcycle over 500cc,1.0,1.0,Petrol,955.0
12413,Car,9.0,1.0,Petrol,1489.0
12414,Car,2.0,1.0,Heavy oil,1753.0
12415,Motorcycle 125cc and under,6.0,1.0,Petrol,100.0
12416,Car,6.0,1.0,Petrol,1124.0
12417,Car,10.0,1.0,Petrol,1341.0
12418,Car,12.0,1.0,Petrol,1796.0
12419,Car,5.0,1.0,Petrol,2362.0
12421,Car,7.0,1.0,Petrol,1597.0
12422,Van / Goods 3.5 tonnes mgw or under,7.0,1.0,Heavy oil,1870.0
12423,Taxi/Private hire car,4.0,1.0,Petrol,1598.0
12425,Car,3.0,1.0,Petrol,1396.0
12428,Car,1.0,1.0,Petrol,1796.0
12429,Car,1.0,1.0,Petrol,1796.0
12430,Motorcycle 50cc and under,4.0,1.0,Petrol,49.0
12434,Car,14.0,1.0,Petrol,1986.0
12436,Motorcycle 125cc and under,5.0,1.0,Petrol,125.0
12439,Car,9.0,1.0,Petrol,1597.0
12441,Motorcycle 125cc and under,2.0,1.0,Petrol,98.0
12444,Car,5.0,1.0,Petrol,1598.0
12445,Car,14.0,1.0,Petrol,2494.0
12446,Car,2.0,1.0,Petrol,1598.0
12447,Car,2.0,1.0,Petrol,1598.0
12449,Car,9.0,1.0,Petrol,1489.0
12450,Car,9.0,1.0,Petrol,1489.0
12452,Motorcycle over 500cc,6.0,1.0,Petrol,599.0
12453,Car,13.0,1.0,Petrol,1389.0
12455,Motorcycle over 500cc,7.0,1.0,Petrol,781.0
12459,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12461,Car,6.0,1.0,Petrol,796.0
12462,Van / Goods 3.5 tonnes mgw or under,4.0,1.0,Heavy oil,2402.0
12464,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
12465,Motorcycle 125cc and under,3.0,1.0,Petrol,100.0
12469,Motorcycle 125cc and under,7.0,1.0,Petrol,124.0
12471,Car,10.0,1.0,Petrol,1998.0
12472,Car,10.0,1.0,Petrol,1998.0
12477,Car,15.0,1.0,Petrol,1275.0
12478,Car,8.0,1.0,Petrol,1598.0
12479,Motorcycle 125cc and under,17.0,1.0,Petrol,123.0
12483,Motorcycle 125cc and under,17.0,1.0,Petrol,124.0
12484,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
12485,Car,1.0,1.0,Petrol,1398.0
12486,Car,1.0,1.0,Petrol,1398.0
12487,Car,7.0,1.0,Petrol,1997.0
12488,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,7300.0
12489,Motorcycle over 500cc,3.0,1.0,Petrol,748.0
12491,Car,10.0,1.0,Petrol,1996.0
12492,Car,8.0,1.0,Petrol,1995.0
12493,Car,8.0,1.0,Petrol,1597.0
12494,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
12495,Motorcycle 50cc and under,3.0,1.0,Petrol,49.0
12498,Car,6.0,1.0,Petrol,1988.0
12502,Car,8.0,1.0,Petrol,998.0
12503,Motorcycle over 125cc and up to 500cc,5.0,1.0,Petrol,499.0
12511,Car,1.0,1.0,Heavy oil,3222.0
12512,Motorcycle over 125cc and up to 500cc,8.0,1.0,Petrol,198.0
12514,Car,5.0,1.0,Petrol,1895.0
12516,Motorcycle over 500cc,2.0,1.0,Petrol,645.0
12517,Motorcycle over 500cc,2.0,1.0,Petrol,645.0
12518,Motorcycle over 500cc,4.0,1.0,Petrol,645.0
12520,Car,6.0,1.0,Petrol,1598.0
12521,Car,8.0,1.0,Petrol,1108.0
12523,Car,6.0,1.0,Petrol,1600.0
12524,Car,6.0,1.0,Petrol,1600.0
12525,Car,1.0,1.0,Heavy oil,1998.0
12526,Motorcycle 125cc and under,1.0,1.0,Petrol,124.0
12530,Car,21.0,1.0,Petrol,1300.0
12531,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,7300.0
12534,Motorcycle over 125cc and up to 500cc,1.0,1.0,Petrol,499.0
12536,Car,5.0,1.0,Petrol,1242.0
12538,Car,11.0,1.0,Petrol,1794.0
12539,Car,19.0,1.0,Petrol,1117.0
12540,Car,6.0,1.0,Petrol,1998.0
12541,Car,8.0,1.0,Petrol,998.0
12544,Bus or coach (17 or more pass seats),5.0,1.0,Heavy oil,11500.0
12545,Car,1.0,1.0,Petrol,1598.0
12549,Car,1.0,1.0,Petrol,1497.0
12550,Minibus (8 - 16 passenger seats),1.0,1.0,Heavy oil,2800.0
12554,Motorcycle over 500cc,14.0,1.0,Petrol,748.0
12555,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12556,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12557,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12558,Bus or coach (17 or more pass seats),2.0,1.0,Heavy oil,9200.0
12559,Motorcycle over 500cc,4.0,1.0,Petrol,599.0
12563,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12564,Car,11.0,1.0,Petrol,1796.0
12565,Motorcycle 125cc and under,5.0,1.0,Petrol,124.0
12566,Motorcycle over 500cc,5.0,1.0,Petrol,781.0
12569,Car,2.0,1.0,Heavy oil,2993.0
12570,Car,6.0,1.0,Petrol,1598.0
12572,Motorcycle over 500cc,2.0,1.0,Petrol,599.0
12573,Car,5.0,1.0,Petrol,1895.0
12574,Car,7.0,1.0,Petrol,1781.0
12575,Car,7.0,1.0,Petrol,1242.0
12576,Car,7.0,1.0,Petrol,1242.0
12577,Car,7.0,1.0,Petrol,1242.0
12578,Car,16.0,1.0,Petrol,1392.0
12579,Car,9.0,1.0,Petrol,1997.0
12580,Car,14.0,1.0,Petrol,2970.0
12581,Car,16.0,1.0,Petrol,1997.0
12582,Motorcycle over 500cc,7.0,1.0,Petrol,1137.0
12583,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,8268.0
12584,Car,6.0,1.0,Petrol,1587.0
12586,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12587,Car,8.0,1.0,Petrol,1977.0
12588,Car,6.0,1.0,Petrol,1998.0
12589,Car,6.0,1.0,Petrol,3956.0
12590,Car,10.0,1.0,Petrol,1991.0
12591,Car,4.0,1.0,Heavy oil,1896.0
12592,Car,5.0,1.0,Heavy oil,2902.0
12593,Car,5.0,1.0,Heavy oil,2902.0
12594,Motorcycle 50cc and under,5.0,1.0,Petrol,49.0
12595,Car,7.0,1.0,Petrol,1598.0
12596,Car,5.0,1.0,Petrol,1598.0
12597,Car,6.0,1.0,Petrol,1360.0
12598,Motorcycle 125cc and under,4.0,1.0,Petrol,98.0
12600,Motorcycle over 500cc,8.0,1.0,Petrol,1084.0
12605,Bus or coach (17 or more pass seats),1.0,1.0,Heavy oil,3900.0
12606,Motorcycle 125cc and under,3.0,1.0,Petrol,124.0
12607,Motorcycle over 500cc,4.0,1.0,Petrol,650.0
12608,Motorcycle over 500cc,5.0,1.0,Petrol,599.0
12612,Car,1.0,1.0,Petrol,1587.0
12615,Car,3.0,1.0,Petrol,1769.0
12616,Car,12.0,1.0,Petrol,1392.0
12617,Car,12.0,1.0,Petrol,1392.0
12619,Motorcycle over 500cc,6.0,1.0,Petrol,645.0
12621,Motorcycle over 125cc and up to 500cc,12.0,1.0,Petrol,500.0
12623,Car,11.0,1.0,Petrol,1390.0
12625,Car,9.0,1.0,Petrol,1598.0
12626,Car,12.0,1.0,Petrol,1796.0
12630,Motorcycle 125cc and under,1.0,1.0,Petrol,125.0
12631,Car,8.0,1.0,Petrol,1390.0
12632,Car,3.0,1.0,Petrol,1390.0
12635,Motorcycle 125cc and under,3.0,1.0,Petrol,125.0
12636,Car,7.0,1.0,Petrol,998.0
12637,Car,2.0,1.0,Petrol,1388.0
12638,Car,7.0,1.0,Petrol,2300.0
12639,Car,7.0,1.0,Petrol,1799.0
12641,Motorcycle over 500cc,5.0,1.0,Petrol,645.0
12642,Car,11.0,1.0,Petrol,998.0
12643,Car,15.0,1.0,Petrol,1796.0
12645,Car,7.0,1.0,Petrol,1392.0
12647,Bus or coach (17 or more pass seats),3.0,1.0,Heavy oil,5883.0
